image,text,sym_num_dice,sym_values,sym_colours,sym_sizes
sample_00422.png,The image shows one small yellow die with value six.,1,6,yellow,small
sample_00423.png,"The scene contains a small peach die showing five, a medium purple die showing five and a medium yellow die showing two.",3,5 5 2,peach purple yellow,small medium medium
sample_00424.png,The scene contains a large peach die showing two and a small yellow die showing two.,2,2 2,peach yellow,large small
sample_00425.png,There is one small red die showing five.,1,5,red,small
sample_00427.png,A large white die is shown with a value of one.,1,1,white,large
sample_00430.png,The scene contains a small white die showing one and a medium purple die showing three.,2,1 3,white purple,small medium
sample_00431.png,There are a large white die showing five and a large green die showing three in the scene.,2,5 3,white green,large large
sample_00433.png,The image shows one small yellow die with value six.,1,6,yellow,small
sample_00434.png,There are a small white die showing one and a large yellow die showing three in the scene.,2,1 3,white yellow,small large
sample_00435.png,The scene contains a large white die showing three and a small purple die showing six.,2,3 6,white purple,large small
sample_00436.png,"The scene contains a small red die showing six, a small green die showing five and a small blue die showing four.",3,6 5 4,red green blue,small small small
sample_00437.png,The image shows one large green die with value three.,1,3,green,large
sample_00438.png,"There are a medium white die showing five, a small white die showing one and a large purple die showing six in the scene.",3,5 1 6,white white purple,medium small large
sample_00439.png,The image shows one large green die with value one.,1,1,green,large
sample_00440.png,The scene contains a medium yellow die showing one and a small peach die showing four.,2,1 4,yellow peach,medium small
sample_00442.png,The image shows a large yellow die showing one and a small blue die showing four.,2,1 4,yellow blue,large small
sample_00443.png,This picture contains a medium yellow die showing five and a medium red die showing five.,2,5 5,yellow red,medium medium
sample_00446.png,This picture contains a medium peach die showing two and a medium purple die showing four.,2,2 4,peach purple,medium medium
sample_00447.png,"The image shows a small blue die showing three, a large green die showing three and a small red die showing one.",3,3 3 1,blue green red,small large small
sample_00448.png,A large green die is shown with a value of one.,1,1,green,large
sample_00450.png,A small blue die is shown with a value of four.,1,4,blue,small
sample_00451.png,The image shows a medium yellow die showing six and a large purple die showing six.,2,6 6,yellow purple,medium large
sample_00452.png,There is one small yellow die showing six.,1,6,yellow,small
sample_00453.png,"The image shows a medium white die showing five, a large white die showing six and a large yellow die showing three.",3,5 6 3,white white yellow,medium large large
sample_00454.png,This picture contains a medium red die displaying six.,1,6,red,medium
sample_00456.png,This picture contains a large red die displaying two.,1,2,red,large
sample_00457.png,There is one medium red die showing four.,1,4,red,medium
sample_00458.png,There is one medium blue die showing two.,1,2,blue,medium
sample_00460.png,The scene contains a large white die showing five and a large red die showing two.,2,5 2,white red,large large
sample_00461.png,The image shows one large peach die with value six.,1,6,peach,large
sample_00462.png,"There are a medium peach die showing one, a small white die showing four and a large yellow die showing one in the scene.",3,1 4 1,peach white yellow,medium small large
sample_00463.png,This picture contains a medium blue die displaying five.,1,5,blue,medium
sample_00464.png,The image shows one small white die with value one.,1,1,white,small
sample_00466.png,The image shows a small yellow die showing three and a large purple die showing five.,2,3 5,yellow purple,small large
sample_00467.png,A large red die is shown with a value of two.,1,2,red,large
sample_00468.png,"There are a medium yellow die showing two, a small white die showing one and a medium green die showing two in the scene.",3,2 1 2,yellow white green,medium small medium
sample_00469.png,"The image shows a large yellow die showing one, a large white die showing six and a large green die showing two.",3,1 6 2,yellow white green,large large large
